DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330232,SETON HEALTH SYSTEM-ST MARY'S CAMPUS,1300 MASSACHUSETTS AVENUE,TROY,NY,12180,NY - Albany,11,$17348.72,$5329.45,$3868.09
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,BROOKLYN,NY,11212,NY - Manhattan,13,$25251.69,$11941.53,$11167.69
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,NY - White Plains,24,$78508.20,$17129.08,$16369.29
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330235,AUBURN COMMUNITY HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,NY - Syracuse,17,$21635.64,$5865.82,$5003.94
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330236,NEW YORK METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,NY - Manhattan,48,$18444.68,$9749.62,$8733.00
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330239,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701,PA - Erie,14,$8884.42,$5177.00,$4132.71
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,NY - Syracuse,41,$33070.02,$10769.12,$9679.43
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,12,$44348.50,$7597.91,$6473.83
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,VT - Burlington,12,$24020.25,$9492.50,$7368.16
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTR,NY,11570,NY - East Long Island,24,$23045.79,$6402.87,$5578.79
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330261,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,NY - White Plains,22,$19788.04,$7607.90,$6894.81
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,NY - White Plains,35,$23419.68,$6719.71,$5789.08
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,NY - White Plains,22,$23810.45,$6413.18,$5395.72
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,CT - New Haven,16,$23641.87,$6347.12,$5645.62
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330277,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830,PA - Sayre,11,$8093.09,$4705.72,$3891.18
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330279,MERCY HOSPITAL,565 ABBOTT ROAD,BUFFALO,NY,14220,NY - Buffalo,16,$12367.18,$5419.31,$4509.56
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,NY - Rochester,27,$20347.07,$9704.48,$8788.07
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,33,$27216.42,$6725.00,$5344.75
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,36,$24875.58,$6690.30,$5603.08
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330306,LUTHERAN MEDICAL CENTER,150 55TH STREET,BROOKLYN,NY,11220,NY - Manhattan,31,$14298.64,$10849.77,$9885.61
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NY - East Long Island,41,$32401.97,$6842.36,$6443.78
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NY - East Long Island,14,$24708.92,$6271.14,$5469.42
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330340,SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,NY - East Long Island,32,$25678.43,$7036.34,$6173.31
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330350,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,NY - Manhattan,14,$18583.85,$12851.57,$12126.14
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330353,FOREST HILLS HOSPITAL,102 - 01 66TH ROAD,FOREST HILLS,NY,11375,NY - East Long Island,38,$19176.07,$8251.13,$7440.34
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330372,FRANKLIN HOSPITAL,900 FRANKLIN AVENUE,VALLEY STREAM,NY,11580,NY - East Long Island,21,$27153.71,$6559.04,$5648.76
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,NY - East Long Island,42,$40047.09,$11410.88,$9982.21
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",33-57 HARRISON STREET,JOHNSON CITY,NY,13790,NY - Binghamton,12,$13289.41,$6231.16,$5201.50
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,NY - East Long Island,20,$21811.05,$12575.30,$12014.10
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,NY,11213,NY - Manhattan,15,$20100.46,$11676.13,$10921.46
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,NY - East Long Island,27,$32806.81,$6236.44,$5072.81
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330002,PENINSULA HOSPITAL CENTER,51-15 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,NY - East Long Island,12,$36450.50,$17272.16,$16638.08
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,12401,NY - Albany,19,$51046.31,$13737.15,$12971.05
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,14210,NY - Buffalo,110,$44973.02,$17526.21,$15476.81
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,10701,NY - White Plains,13,$25408.61,$17236.30,$16372.92
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,NY - Binghamton,18,$20934.38,$10652.83,$9901.72
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,NY - Albany,66,$71640.65,$17892.74,$15220.28
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,NY - East Long Island,18,$18095.16,$21977.22,$21044.55
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,NY - Manhattan,15,$32432.80,$17976.80,$17228.53
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,NY - Albany,55,$60940.90,$13621.94,$12823.34
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,62,$66406.72,$25758.00,$22022.80
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NY - East Long Island,40,$47327.65,$24462.42,$23621.42
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10304,NY - Manhattan,15,$58766.93,$19560.86,$18665.93
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,NY - East Long Island,32,$50350.90,$15897.00,$13053.46
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13503,NY - Elmira,45,$33676.68,$12268.66,$11495.26
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,NY - East Long Island,35,$44265.77,$11955.48,$10743.82
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,NY - Manhattan,70,$90664.51,$26581.20,$25139.80
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,NY - East Long Island,82,$54531.60,$18347.54,$17493.17
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201,NY - Manhattan,16,$43108.12,$23907.31,$23184.12
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,NY - Albany,47,$37165.95,$10413.14,$8976.08
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,NY - Bronx,106,$94160.35,$23960.66,$22268.07
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,10708,NY - White Plains,30,$28946.00,$12306.23,$11591.43
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330064,NEW YORK DOWNTOWN HOSPITAL,170 WILLIAM STREET,NEW YORK,NY,10038,NY - Manhattan,26,$46854.46,$25396.53,$24576.73
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,NY - Buffalo,23,$33473.56,$12941.34,$12106.08
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,NY - Bronx,15,$29746.86,$28169.80,$27350.33
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,NY - Elmira,22,$31444.50,$11116.00,$10452.86
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10021,NY - Manhattan,195,$82704.03,$26057.97,$24396.69
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,NJ - Hackensack,34,$67207.70,$14450.50,$13509.14
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NY - East Long Island,143,$69659.32,$17776.32,$16042.83
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,11901,NY - East Long Island,14,$45852.78,$13255.21,$12453.50
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NY - Manhattan,28,$101615.50,$17916.32,$17272.89
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,NY - Rochester,37,$29703.45,$12842.24,$11270.43
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,NY - White Plains,36,$71561.58,$15129.25,$12602.33
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,NY - Bronx,12,$30886.41,$25025.75,$24276.41
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,NY - East Long Island,30,$42784.96,$24756.70,$23895.26
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,NY - Albany,18,$26030.33,$16824.11,$16119.11
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,NY - Syracuse,34,$26400.08,$13807.11,$11130.79
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,NY - East Long Island,50,$84705.90,$13719.16,$12145.76
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330152,LONG ISLAND COLLEGE HOSPITAL,339 HICKS STREET,BROOKLYN,NY,11201,NY - Manhattan,14,$97668.42,$30672.85,$29648.85
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,NY - Albany,50,$35772.16,$11384.18,$10530.26
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,NY - Syracuse,12,$41067.00,$19012.33,$18053.41
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,NJ - Ridgewood,30,$64533.43,$14591.80,$13734.60
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,NY - Manhattan,48,$54556.93,$18826.02,$17055.56
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,NY - White Plains,11,$32830.72,$13794.27,$10341.09
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,NY - Rochester,21,$15441.38,$11914.47,$11059.57
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,NY - East Long Island,44,$93625.52,$18242.36,$15284.75
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NY - Manhattan,60,$77658.36,$22626.58,$21428.25
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,NY - Albany,16,$20968.68,$9906.00,$8832.25
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NY - East Long Island,14,$45481.28,$13215.50,$12411.50
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NY - East Long Island,32,$64623.53,$14327.34,$11852.25
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,10802,NY - Bronx,19,$38220.42,$18222.42,$17568.63
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,NY - East Long Island,21,$43737.90,$12241.04,$11276.85
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,NY - Albany,34,$21530.23,$9946.44,$9227.94
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,NY - East Long Island,18,$41617.72,$20315.33,$19566.00
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,NY - Manhattan,94,$82992.64,$26658.01,$25078.03
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NY - East Long Island,39,$99744.74,$25541.41,$22629.05
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,NY - Manhattan,41,$47567.85,$33598.31,$32734.92
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NY - East Long Island,43,$62655.86,$14262.74,$13033.41
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,NY - Manhattan,31,$77499.41,$18838.83,$18112.61
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,NY - Manhattan,23,$47566.00,$27598.91,$25382.56
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,NY - Syracuse,111,$25402.64,$13761.50,$12632.86
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330204,BELLEVUE HOSPITAL CENTER,FIRST AVENUE AT 27TH STREET,NEW YORK,NY,10016,NY - Manhattan,22,$49034.04,$26532.81,$25112.45
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,NY - White Plains,29,$48296.13,$17092.58,$16313.44
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,10016,NY - Manhattan,35,$90928.94,$21789.94,$20274.45
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,NY - Buffalo,27,$38950.11,$18181.48,$17179.29
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,NY - Manhattan,14,$43296.57,$22177.07,$21375.35
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,NY,14626,NY - Rochester,22,$16417.72,$12040.31,$10100.13
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,BROOKLYN,NY,11212,NY - Manhattan,38,$43399.10,$22883.84,$21513.86
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,NY - White Plains,22,$129879.81,$28006.68,$27396.54
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330235,AUBURN COMMUNITY HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,NY - Syracuse,13,$29776.46,$12028.76,$11247.53
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330236,NEW YORK METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,11215,NY - Manhattan,34,$57781.32,$22039.20,$21029.44
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330239,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,14701,PA - Erie,14,$21321.28,$10325.50,$9447.50
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,NY - Syracuse,98,$53439.38,$21397.28,$19690.30
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTR,NY,11570,NY - East Long Island,31,$53130.58,$14247.70,$12301.29
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330261,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,NY - White Plains,15,$84463.26,$19695.93,$18427.93
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,NY - White Plains,50,$49598.80,$13166.32,$12311.76
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,NY - White Plains,26,$43832.23,$12914.69,$11710.61
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,CT - New Haven,21,$64406.04,$13988.61,$13186.14
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330277,CORNING HOSPITAL,176 DENISON PARKWAY EAST,CORNING,NY,14830,PA - Sayre,11,$22650.09,$10352.09,$9428.81
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330279,MERCY HOSPITAL,565 ABBOTT ROAD,BUFFALO,NY,14220,NY - Buffalo,33,$21998.57,$11183.84,$9528.75
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,NY - Rochester,60,$31805.06,$16166.60,$14828.21
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,NY - East Long Island,46,$77561.78,$14371.19,$12425.84
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,NY - White Plains,33,$40215.93,$13307.06,$11498.00
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,330306,LUTHERAN MEDICAL CENTER,150 55TH STREET,BROOKLYN,NY,11220,NY - Manhattan,53,$37121.01,$22834.37,$21686.22
